"Tarih","PM10","SO2","NO2","O3"
"2019/9/10","16.85269","4.788116","8.721455","49.29748"
"2019/9/10","18.85269","4.844125","11.04608","45.5808"
"2019/9/10","22.7058","4.858027","13.47853","46.33264"
"2019/9/10","28.57386","4.97203","17.32564","43.97284"
"2019/9/10","26.22065","5.15793","26.41843","39.27943"
"2019/9/9","32.48515","5.384744","21.88717","49.48919"
"2019/9/9","24.66195","5.356144","31.41925","41.7243"
"2019/9/9","18.44193","4.615722","31.7718","43.15068"
"2019/9/9","17.07365","4.501719","26.11432","52.45948"
"2019/9/9","15.14993","4.498939","19.8923","74.48911"
"2019/9/9","18.70014","4.445711","13.39145","79.76852"
"2019/9/9","18.07486","4.429028","15.61208","74.68845"
"2019/9/9","17.07092","4.555741","11.86916","78.73882"
"2019/9/9","17","4.773419","9.94397","83.04473"
"2019/9/9","19.77935","4.863986","11.39633","76.34169"
"2019/9/9","20.92645","4.976003","12.95223","76.10641"
"2019/9/9","22.8529","5.045516","13.79685","71.18608"
"2019/9/9","35.9703","5.048297","20.84327","60.4692"
"2019/9/9","24.95615","5.503117","48.34748","22.18745"
"2019/9/9","19.36775","5.017314","32.00425","26.6757"
"2019/9/9","14.36775","4.913639","14.47415","43.69657"
"2019/9/9","12.1471","4.82188","9.342003","52.38769"
"2019/9/9","12","4.881861","7.61102","55.60192"
"2019/9/9","13.8529","4.8334","7.653769","54.7991"
"2019/9/9","14.92645","4.831017","9.146812","53.92279"
"2019/9/9","12.22065","4.792883","10.27533","52.03641"
"2019/9/9","12.92645","4.824264","12.0283","54.28728"
"2019/9/9","23.21986","4.912844","17.26786","49.56142"
"2019/9/9","19.36775","4.988317","23.8517","41.18962"
"2019/9/8","24.56718","5.34105","37.04046","32.43751"
"2019/9/8","20.35411","5.614736","23.45848","49.50999"
"2019/9/8","20","5.450286","25.14396","59.73166"
"2019/9/8","18.14184","5.340652","20.75447","76.37259"
"2019/9/8","12.42493","5.061008","13.48127","80.14677"
"2019/9/8","15.71631","4.997849","13.11714","83.68289"
"2019/9/8","14.14164","4.681661","16.44491","81.56052"
"2019/9/8","14.92918","4.401222","14.98434","96.29847"
"2019/9/8","15.92918","4.615722","10.1613","94.23512"
"2019/9/8","14.14164","4.669347","12.31584","88.99361"
"2019/9/8","18.64589","4.848892","12.52619","85.57365"
"2019/9/8","20.85836","5.148397","13.07359","71.34368"
"2019/9/8","22.85816","4.879875","12.94696","81.13621"
"2019/9/8","23.92918","5.006986","21.25982","47.95267"
"2019/9/8","21.21277","5.006191","22.63906","38.14864"
"2019/9/8","16.35411","4.931514","17.70309","53.9108"
"2019/9/8","15.07082","4.910858","10.38149","50.61882"
"2019/9/8","15.92918","4.77898","8.75004","52.65922"
"2019/9/8","14.14164","4.799239","9.052397","53.14515"
"2019/9/8","13.07082","4.809964","8.594115","55.487"
"2019/9/8","18.57507","4.639158","10.5338","54.15254"
"2019/9/8","16.21247","4.643528","14.68417","51.83783"
"2019/9/8","20.65909","4.796855","18.27743","53.65179"
"2019/9/8","19.14164","4.9335","20.56409","60.74601"
"2019/9/7","14.35411","4.749983","15.12211","75.95926"
"2019/9/7","15.85836","4.747202","9.131528","82.8598"
"2019/9/7","21.57507","4.637967","12.15839","75.9539"
"2019/9/7","16.42493","4.6761","25.20269","61.69357"
"2019/9/7","19.71631","4.628433","22.86371","68.50733"
"2019/9/7","23.71671","4.510458","20.19362","76.47018"
"2019/9/7","19.35411","4.5903","19.41983","77.63365"
"2019/9/7","22.71671","4.565275","14.70915","83.45931"
"2019/9/7","23","4.479077","14.23582","81.93867"
"2019/9/7","25.78753","4.460408","14.27388","87.36395"
"2019/9/7","18.56657","4.733697","13.80574","87.90693"
"2019/9/7","22.64539",,"12.32586","77.2747"
"2019/9/7","28.56718","4.876697","18.64827","58.50702"
"2019/9/7","27.14164","4.849686","21.56579","53.36498"
"2019/9/7","22.35411","4.884244","22.38676","39.13202"
"2019/9/7","26.64589","4.803608","12.99238","52.45698"
"2019/9/7","19.56657","4.786925","10.45252","58.8508"
"2019/9/7","25.49434","4.809964","7.213323","59.76746"
"2019/9/7","26.92786","4.770638","8.664705","56.73806"
"2019/9/7","29.78359","4.712644","10.07836","54.21254"
"2019/9/7","30.92918","4.728533","13.44702","47.49881"
"2019/9/7","33.78359","4.696358","16.16466","45.98038"
"2019/9/7","34.9304","4.723369","24.26862","41.9899"
"2019/9/7","39.63881","4.737272","26.99325","35.47647"
"2019/9/6","37.21671","4.710261","27.84793","39.53299"
"2019/9/6","37","4.706288","32.54332","34.26174"
"2019/9/6","37","4.659814","34.02826","39.17638"
"2019/9/6","37.92776","4.653061","31.63376","52.61538"
"2019/9/6","38","4.716617","32.43553","58.06565"
"2019/9/6","30.5779","4.742436","22.13093","79.64138"
"2019/9/6","44.84583","4.680072","26.42033","69.86546"
"2019/9/6","32.04255","4.711056","33.9039","67.72157"
"2019/9/6","28.21671","4.678483","24.25093","75.64379"
"2019/9/6","41.91643","4.805197","16.63526","78.82784"
"2019/9/6","28.15581","4.935089","20.64656","74.56362"
"2019/9/6","38.13437","5.007781","16.74103","68.18391"
"2019/9/6","29.72238","5.234992","39.68307","27.46452"
"2019/9/6","22.51485","5.07372","31.76663","25.32057"
"2019/9/6","26.63225","4.914036","21.43269","35.53984"
"2019/9/6","24.22065","4.885833","10.44812","49.98922"
"2019/9/6","24.92645","4.869944","8.419474","53.55062"
"2019/9/6","23.14407","5.064583","10.20437","57.5516"
"2019/9/6","20.2161","5.067364","9.858019","57.53981"
"2019/9/6","24.64589","4.80758",,"54.26522"
"2019/9/6","25","4.693181","9.085928","53.95689"
"2019/9/6","19.43282","4.762297","15.03319","49.43151"
"2019/9/6","23.65248","4.6761","18.3946","49.16461"
"2019/9/6","26.78359","4.735683","22.19106","50.10101"
"2019/9/5","22.34752","4.739258","18.15444","57.47409"
"2019/9/5","21.07203","4.684044","26.95702","54.03378"
"2019/9/5","21.92797","4.630816","30.48398","45.60275"
"2019/9/5","19.2161","4.616913","31.94478","38.48512"
"2019/9/5","15.28289","4.569247","29.05522","38.69579"
"2019/9/5","22.44476","4.543427","22.13213","51.95418"
"2019/9/5","30.43423","4.415919","20.37966","54.13084"
"2019/9/5","24.49505","4.457628","29.86608","48.47464"
"2019/9/5","21.20822","4.528333","18.56569","67.02232"
"2019/9/5","38.67943","4.483447","13.80673","74.21833"
"2019/9/5","23.29844","4.635583","16.33273","67.91444"
"2019/9/5","18.27802","4.77183","10.64029","73.99493"
"2019/9/5","24.50495","4.844919","17.37099","60.62261"
"2019/9/5","20.34752","4.884641","29.06595","26.39811"
"2019/9/5","20","4.774611","22.17039","28.29685"
"2019/9/5","15.34752","4.677689","15.97853","36.83317"
"2019/9/5","20.58298","4.655841","7.880325","51.95319"
"2019/9/5","13.55603","4.613736","6.69248","52.17258"
"2019/9/5","18.58357","4.596655","7.89038","42.45551"
"2019/9/5","23.65298","4.685236","8.341952","41.52241"
"2019/9/5","22.13881","4.752367","9.37674","39.08474"
"2019/9/5","19.20822","4.75912","12.35312","45.06237"
"2019/9/5","11.55524","4.614928","15.34849","50.74472"
"2019/9/5","17.51416","4.573219","16.6332","54.94714"
"2019/9/4","17.0694","4.481858","14.99956","55.60433"
"2019/9/4","32.82011","4.416714","23.87031","40.50172"
"2019/9/4","25.62465","4.512841","25.3605","42.47131"
"2019/9/4","31.51416","4.494569","27.10184","47.63226"
"2019/9/4","23.62465","4.426247","32.24118","54.76134"
"2019/9/4","26.72238","4.449286","18.44144","77.42284"
"2019/9/4","21.41643","4.379772","15.10105","78.80346"
"2019/9/4","21.9306","4.415919","15.04931","77.83357"
"2019/9/4","27.58357","4.475105","13.26755","78.5722"
"2019/9/4","25.20792","4.465175","12.76168","75.4585"
"2019/9/4","27.79178","4.740847","13.60797","73.0713"
"2019/9/4","28.9306","4.805594","13.58429","69.03478"
"2019/9/4","38.30595","4.920392","14.86667","65.72384"
"2019/9/4","27.83286","5.049886","29.48947","32.09966"
"2019/9/4","24.20822","4.822675","18.21338","28.61356"
"2019/9/4","22.13881","4.71185","12.04084","31.00916"
"2019/9/4","22","4.598245","10.12244","35.15156"
"2019/9/4","22.9306","4.544222","7.039349","40.79861"
"2019/9/4","22.0694","4.60738","7.604413","40.28054"
"2019/9/4","23.85632","4.733138","8.440382","36.6492"
"2019/9/4","26.74079","4.748394","10.1847","38.26817"
"2019/9/4","22.43262","4.847302","14.12113","37.29588"
"2019/9/4","22","4.940252","17.12171","35.18574"
"2019/9/4","30.22238","5.12933","18.42534","37.9586"
"2019/9/3","30.0864","5.1623","23.11419","35.60406"
"2019/9/3","26.34561","5.0622","28.01733","34.91335"
"2019/9/3","27.8272","4.901722","30.70794","39.17556"
"2019/9/3","28.9136","4.917611","34.77944","40.55681"
"2019/9/3","23.51841","4.887819","22.37384","65.84751"
"2019/9/3","21.1728","4.912447","12.30064","83.57504"
"2019/9/3","21","4.952169","9.601226","88.72002"
"2019/9/3","20.08652","5.113839","8.555534","90.30744"
"2019/9/3","20","4.587916","10.88176","81.92777"
"2019/9/3","17.25884","4.689605","9.190545","79.95059"
"2019/9/3","19.74079","4.800828","10.95832","76.14954"
"2019/9/3","22.73692","4.885038","11.90871","71.26198"
"2019/9/3","21.1728","4.843728","16.81004","62.59989"
"2019/9/3","19.17021","4.936677","25.89225","32.23257"
"2019/9/3","18.0864","4.846111","18.37666","28.14226"
"2019/9/3","12.52617","4.651869","11.01955","35.97466"
"2019/9/3","12","4.669347","7.442369","41.9236"
"2019/9/3","15.64922","4.669347","7.121132","41.16645"
"2019/9/3","17.82461","4.532703","8.16471","41.26087"
"2019/9/3","17.08769","4.525156","8.483242","42.68364"
"2019/9/3","23.38527","4.637569","12.09254","34.30166"
"2019/9/3","20.35078","4.737669","22.37578","27.46162"
"2019/9/3","17.25178","4.823469","28.03214","21.55811"
"2019/9/3","18.82436","4.902119","17.15498","31.77174"
"2019/9/2","17.17564","5.015327","24.19615","28.68448"
"2019/9/2","18.82461","4.961703","22.78558","33.90933"
"2019/9/2","19","5.204008","25.14831","49.28301"
"2019/9/2","18.08769","4.967661","23.85133","48.79536"
"2019/9/2","17.08769","5.078089","25.35329","46.06789"
"2019/9/2","10.61473","5.093183","34.19343","32.04535"
"2019/9/2","7.267327","4.970442","16.94389","57.08617"
"2019/9/2","16.10891","4.82625","27.41094","57.13506"
"2019/9/2","11.53465","4.769447","35.66113","60.30294"
"2019/9/2","13.73654","4.836975","33.8572","50.2454"
"2019/9/2","13.08499","4.898544","20.00918","56.35804"
"2019/9/2","11.17021","4.848892","27.95519","52.67208"
"2019/9/2","10.08757","4.755544","23.76208","58.01708"
"2019/9/2","15.47383","4.88623","21.13894","53.58511"
"2019/9/2","14.17021","4.812347","17.35103","48.58994"
"2019/9/2","15.83003","4.881464","10.64455","44.82772"
"2019/9/2","12.34512","4.925555","8.565736","50.9717"
"2019/9/2","15.66006","5.044722","8.380225","48.99425"
"2019/9/2","12.34512","5.239361","9.30212","47.06206"
"2019/9/2","14.74504","5.245319","8.780396","57.97467"
"2019/9/2","9.518414","4.923172","8.122114","63.68353"
"2019/9/2","16.30878","5.151575","8.64829","71.57262"
"2019/9/2","17.91501","5.203214","16.07811","57.04683"
"2019/9/2","17.0864","5.233005","22.96056","50.36041"
"2019/9/1","19.73692","5.281466","26.17074","41.99021"
"2019/9/1","17.25921","5.354952","29.61922","45.57054"
"2019/9/1","21.5686","5.020094","25.64243","54.68087"
"2019/9/1","17.42493","4.909269","15.49168","68.75288"
"2019/9/1","21.57507","4.861205","12.5657","76.78056"
"2019/9/1","20.16997","4.912447","14.61129","78.58801"
"2019/9/1","19.08511","4.679675","15.72719","80.55635"
"2019/9/1","25.4051","4.458819","12.33788","84.15132"
"2019/9/1","22.34043","4.469147","11.02628","88.0163"
"2019/9/1","25.66006","4.469544","11.58787","89.87938"
"2019/9/1","19.59575","4.599833","9.491782","93.52802"
"2019/9/1","19","4.782556","9.774053","93.28916"
"2019/9/1","19","4.862","13.93929","73.65276"
"2019/9/1","16.25532","4.918803","16.22178","53.52785"
"2019/9/1","16.91501","4.834194","14.78871","41.28613"
"2019/9/1","17.91501","4.569247","8.51632","38.75356"
"2019/9/1","18.91501","4.529128","7.307515","42.56176"
"2019/9/1","16.25496","4.486228","6.637098","42.47229"
"2019/9/1","18.74468","4.543427","7.485965","46.17504"
"2019/9/1","23.57507","4.4902","9.544861","47.32655"
"2019/9/1","24.91501","4.569247","11.20438","45.86216"
"2019/9/1","21.33994","4.767859","15.1128","41.05515"
"2019/9/1","20.08239","4.807183","15.43441","44.48886"
"2019/9/1","20","4.902516","15.57527","47.60915"
"2019/8/31","29.15014","5.057036","25.75077","38.50734"
"2019/8/31","13.52975","5.161505","25.7876","39.94141"
"2019/8/31","17.49009","5.115427","26.9839","48.4185"
"2019/8/31","28.98017","4.963292","24.13458","60.23044"
"2019/8/31","31.83003","5.139658","18.07245","86.02591"
"2019/8/31","29.25496","5.229033","16.16291","86.07243"
"2019/8/31","25.33994","4.8477","16.19595","86.64774"
"2019/8/31","19.50991","4.519991","14.50933","87.06419"
"2019/8/31","21.74468","4.534292","15.09073","87.54021"
"2019/8/31","22.91501","4.562891","16.84309","85.13567"
"2019/8/31","12.01983","4.507678","16.33694","85.24738"
"2019/8/31","10.08499","4.559714","14.96892","85.64677"
"2019/8/31","9.084986","4.567261","16.52026","76.13739"
"2019/8/31","9","4.589108","23.75184","64.42456"
"2019/8/31","9","4.652267","12.40277","72.0723"
"2019/8/31","6.254958","4.519991","10.59946","73.42409"
"2019/8/31","7.830269","4.639555","9.613082","77.615"
"2019/8/31","8.915134","4.602613","8.891418","84.57948"
"2019/8/31","16.32011","4.62883","7.91077","95.86272"
"2019/8/31","12.42493","4.641144","9.511913","89.01566"
"2019/8/31","12.91501","4.711453","10.2103","75.59512"
"2019/8/31","12.08499","4.805594","17.39739","58.44461"
"2019/8/31","19.34091","4.825852","18.0368","71.17706"
"2019/8/31","22.74504","4.784939","27.32731","60.57452"
"2019/8/30","19.33946","4.795663","26.92513","27.03324"
"2019/8/30","20.83027","4.832605","25.01559","35.02232"
"2019/8/30","21.91501","5.017711","31.95771","29.78512"
"2019/8/30","20.16997","4.927542","27.25067","41.63027"
"2019/8/30","20","5.146014","32.46838","39.80242"
"2019/8/30","16.34561","5.182955","24.74046","47.14564"
"2019/8/30","20.5686","5.175805","24.01897","53.95154"
"2019/8/30","19.1728","5.148","23.85579","57.71322"
"2019/8/30","17.1728","5.194077","22.86307","65.4474"
"2019/8/30","23.39518","5.134892","15.2861","71.64941"
"2019/8/30","23.08628","5.129728","19.67127","59.51513"
"2019/8/30","21.17256","5.028039","13.85429","55.40205"
"2019/8/30","18.25884","4.898147","15.44862","47.70416"
"2019/8/30","18","4.961703","15.88334","35.41835"
"2019/8/30","15.25884","4.946211","15.43672","30.62202"
"2019/8/30","25.96317","4.863986","10.30344","33.18739"
"2019/8/30","17.86402","4.817114","10.48132","31.15259"
"2019/8/30","23.38614","4.852467","9.958599","36.43332"
"2019/8/30","22.17514","4.803211","10.36294","36.48243"
"2019/8/30","22.91231","4.747202","10.39533","34.30663"
"2019/8/30","19.34512","4.824264","12.21275","36.19196"
"2019/8/30","21.74153","4.904503","19.19172","31.89338"
"2019/8/30","25.66572","5.103511","18.66463","32.01238"
"2019/8/30","18.67989","5.066569","22.16121","26.41763"
"2019/8/29","31.7058","4.967661","20.81688","31.47463"
"2019/8/29","30.25884","4.914036","30.92292","25.54839"
"2019/8/29","30","4.813141","24.19391","36.85897"
"2019/8/29","30","4.96925","23.13071","48.24759"
"2019/8/29","28.17256","5.089211","16.31596","63.1784"
"2019/8/29","27.08499","4.869944","22.59571","57.20426"
"2019/8/29","20.60396","4.713041","19.97904","55.88828"
"2019/8/29","21.82744","4.908077","14.82781","64.21937"
"2019/8/29","20.17256","5.038764","11.52532","70.36969"
"2019/8/29","25.48232","4.977194","10.81976","74.759"
"2019/8/29","25.08499","4.845316","11.81545","74.94955"
"2019/8/29","25.91631","4.816717","10.76373","79.17304"
"2019/8/29","29.66572","4.598641","12.00186","73.36105"
"2019/8/29","25.41785","4.859219","19.95554","51.88033"
"2019/8/29","24.08357","4.881861","19.17438","24.96091"
"2019/8/29","23.08357","4.815922","11.6394","25.55036"
"2019/8/29","25.74929","4.832605","12.48401","33.15301"
"2019/8/29","22.33994","4.816717","8.838734","41.17408"
"2019/8/29","23.83286","4.882655","9.046213","38.68758"
"2019/8/29","23.08369","4.964483","11.41613","36.62807"
"2019/8/29","26.66525","4.906092","12.61642","32.24325"
"2019/8/29","27","4.821483","13.72076","36.24822"
"2019/8/29","31.58215","4.875505","18.65483","31.85203"
"2019/8/29","25.58582","4.978783","19.7648","31.47405"
"2019/8/28","28.66572","4.782556","18.96212","39.80283"
"2019/8/28","29","4.831017","24.62553","38.77249"
"2019/8/28","27.16714","4.801225","28.63119","43.52415"
"2019/8/28","33.41501","4.490994","26.38177","61.34394"
"2019/8/28","24.83569","4.560111","15.78652","80.61304"
"2019/8/28","25.83286","4.553755","13.6636","85.66249"
"2019/8/28","26.91643","4.5617","13.4716","86.24172"
"2019/8/28","25.16714","4.667758","14.48137","87.27518"
"2019/8/28","30.49858","4.991097","14.19922","90.07484"
"2019/8/28","24.58499","4.971236","15.56724","86.13788"
"2019/8/28","21.25071","4.873122","16.47553","79.37966"
"2019/8/28","21","4.68325","18.0965","72.63073"
"2019/8/28","27.41501","4.597847","15.91243","56.94621"
"2019/8/28","27.08357","4.72615","29.04154","25.70427"
"2019/8/28","19.6695","4.614928","27.2229","28.53116"
"2019/8/28","22.66572","4.548194","12.21031","40.66066"
"2019/8/28","20.25071","4.560111","9.738197","46.31371"
"2019/8/28","16.33475","4.502514","8.458563","61.93707"
"2019/8/28","16","4.553755","7.367889","78.82534"
"2019/8/28","17.83286","4.630022","7.658881","75.30582"
"2019/8/28","19.83286","4.796855","8.099242","74.40638"
"2019/8/28","19.08357","4.753161","11.81118","59.2043"
"2019/8/28","19.91892","4.755544","12.70369","57.1363"
"2019/8/28","16.33428","4.863589","18.1777","54.42381"
"2019/8/27","16.91643","4.809964","17.2886","64.05712"
"2019/8/27","17","4.872328","21.86115","53.75126"
"2019/8/27","19.74965","4.882655","29.27114","51.17896"
"2019/8/27","18.16714","4.96925","34.03998","33.97942"
"2019/8/27","14.33381","4.96925","29.31884","25.21484"
"2019/8/27","22.24788","4.9907","23.84907","40.58136"
"2019/8/27","22.08357","4.9478","20.62611","51.28011"
"2019/8/27","18.33428","4.877094","19.80667","58.57952"
"2019/8/27","15.2546","4.978783","14.15885","63.34359"
"2019/8/27","17.74929","4.873917","12.92546","64.88763"
"2019/8/27","18.91525","4.858822","16.22881","55.77747"
"2019/8/27","25.41584","4.865178","16.62147","47.38655"
"2019/8/27","23.25071","4.855644","15.75304","45.4354"
"2019/8/27","21.16973","5.03638","27.10779","17.06505"
"2019/8/27","21","4.865972","14.71433","21.79374"
"2019/8/27","17.33994","4.801225","10.48648","29.61992"
"2019/8/27","17.91501","4.902516","9.170479","33.4316"
"2019/8/27","22.57507","4.877889","9.400485","33.64849"
"2019/8/27","21.16997","4.781363","8.794615","33.96789"
"2019/8/27","21","4.786528","9.128791","43.88837"
"2019/8/27","21","4.730519","11.05405","37.62063"
"2019/8/27","26.49081","4.860808","16.89658","32.42144"
"2019/8/27","26.08227","4.864383","16.00515","39.28511"
"2019/8/27","13.18812","4.834989","24.01664","35.10436"
"2019/8/26","25.72702","4.766666","17.59469","46.56016"
"2019/8/26","33.4051","4.69755","21.73057","42.85563"
"2019/8/26","32.17256","4.724958","22.01646","52.82691"
"2019/8/26","25.60396","4.330517","19.70613","57.26649"
"2019/8/26",,"4.425453","19.32279","58.51157"
"2019/8/26","28","4.396455","14.37798","68.84342"
"2019/8/26","24.33898","4.508472","12.92922","70.71783"
"2019/8/26","24.91773","4.654253","11.1664","71.14072"
"2019/8/26","26.83027","5.053063","13.67617","71.66995"
"2019/8/26","26.08487","5.04353","11.58837","69.30113"
"2019/8/26","31.49081","4.9621","11.01885","71.10206"
"2019/8/26","30.16973","4.794472","11.49045","68.23803"
"2019/8/26","26.33946","4.65465","14.08225","62.05012"
"2019/8/26","29.66054","4.651472","20.9323","40.7532"
"2019/8/26","27.2546","4.863192","23.22829","20.28955"
"2019/8/26","27","4.782556","12.72134","27.53426"
"2019/8/26","22.42433","4.811553","10.18403","35.94088"
"2019/8/26","22.91513","4.795663","9.587013","38.24308"
"2019/8/26","24.83027","4.815922","10.01241","36.93067"
"2019/8/26","27.7454","4.72615","10.43021","39.53138"
"2019/8/26","27.08487","4.802814","10.67023","36.08678"
"2019/8/26","24.25071","4.862","13.84496","34.36274"
"2019/8/26","30.42411","4.809169","16.79434","32.08939"
"2019/8/26","30.08357","4.950978","27.98627","25.73227"
"2019/8/25","26.33428","4.896558","22.53645","31.45547"
"2019/8/25","32.42411","4.618105","21.36201","39.95373"
"2019/8/25","40.34184","4.653855","24.88913","43.41191"
"2019/8/25","33.65816","4.436575","23.8968","53.2323"
"2019/8/25","31.16454","4.451669","14.79488","78.72087"
"2019/8/25","30.08227","4.364281","13.34067","78.8223"
"2019/8/25","27.24681","4.254647","10.38937","84.72805"
"2019/8/25","26.08227","4.512444","11.55881","84.96861"
"2019/8/25","22.32861","4.798841","14.79617","81.86465"
"2019/8/25","21.08227","4.967661","11.75851","84.92253"
"2019/8/25","25.58924","4.953758","10.99733","76.60126"
"2019/8/25","18.65722","4.950183","13.12344","73.69143"
"2019/8/25","18","4.918008","18.40339","59.12867"
"2019/8/25","25.34278","4.881464","19.57957","38.60555"
"2019/8/25","23.24646","4.887422","18.77149","26.26389"
"2019/8/25","22.08215","4.887819","12.79139","26.32015"
"2019/8/25","17.41076","4.92198","10.5278","37.12202"
"2019/8/25","22.50708","4.836975","11.2806","35.64595"
"2019/8/25","25.75354","4.829031","11.13558","37.55482"
"2019/8/25","24.16431","4.834591","10.65983","39.54076"
"2019/8/25","30.42493","4.846111","13.53881","31.47161"
"2019/8/25","29.16431","4.906489","25.31446","14.16543"
"2019/8/25","24.39773","4.911255","22.63943","19.40929"
"2019/8/25","23.08215","4.97203","24.32838","27.61552"
"2019/8/24","26.67139","4.891394","24.87692","28.50271"
"2019/8/24","24.24681","4.936677","28.85341","30.84609"
"2019/8/24","19.41076","4.848495","26.44576","41.61233"
"2019/8/24","12.57589","4.814731","15.11519","75.29832"
"2019/8/24","24.84986","4.632802","12.66805","78.87614"
"2019/8/24","19.57589","4.681661","11.33489","81.69901"
"2019/8/24","17.16454","4.640747","11.99248","82.307"
"2019/8/24","22.50708","4.651472","12.45329","74.27914"
"2019/8/24","20.24646","4.989905","10.55785","74.4547"
"2019/8/24","22.75354","4.948991","10.70927","69.9718"
"2019/8/24","20.24646","4.624461","14.23296","61.32748"
"2019/8/24","22.75354",,"15.92218","56.79682"
"2019/8/24","23","4.662197","18.65085","55.18332"
"2019/8/24","26.67139","4.709466","25.1712","22.34561"
"2019/8/24","22.41018","4.592286","23.18671","22.96643"
"2019/8/24","26.58924","4.574411","11.22599","32.01133"
"2019/8/24","21.49292","4.498144","9.374732","34.80607"
"2019/8/24","23.75354","4.591888","9.236678","33.89637"
"2019/8/24","24","4.544619","9.699188","33.79082"
"2019/8/24","24.91796","4.818305","9.744384","32.4418"
"2019/8/24","26.83569","4.859616","12.46106","33.88037"
"2019/8/24","27.91785","4.812347","15.34059","34.40649"
"2019/8/24","28.92045","4.8477","18.52284","35.54111"
"2019/8/24","29","4.943828","22.32621","37.16275"
"2019/8/23","30.8331","4.723766","24.95674","39.79947"
"2019/8/23","31.91643","4.613736","29.9967","43.75686"
"2019/8/23","27.41785","4.88067","28.9835","48.65065"
"2019/8/23","27","4.622078","25.00843","67.29037"
"2019/8/23","27.91643","4.593478","17.63501","81.39685"
"2019/8/23","24.33381","4.666566","13.14729","91.92622"
"2019/8/23","27.66572","4.651869","15.71237","87.11875"
"2019/8/23","23.41726","4.665375","13.60726","88.77029"
"2019/8/23","30.33239","4.887422","13.40919","91.6395"
"2019/8/23","28.25071","4.895764","12.74476","89.20872"
"2019/8/23","27.08345","4.68603","14.66478","71.3651"
"2019/8/23","26.08357","4.649486","18.61621","43.58958"
"2019/8/23","20.50919","4.712247","16.62175","50.95143"
"2019/8/23","20","4.601422","12.46044","62.13227"
"2019/8/23","20","4.447299","11.38923","57.76152"
"2019/8/23","23.66619","4.535483","10.72661","48.76593"
"2019/8/23","24","4.514431","9.495987","55.68621"
"2019/8/23","25.8331","4.533497","10.12941","43.26092"
"2019/8/23","18.66761","4.529128","10.64398","45.77626"
"2019/8/23","22.59575","4.573617","8.863501","52.59966"
"2019/8/23","20.25","4.514828",,"71.36154"
"2019/8/23","28.24894","4.720589","9.646639","77.26524"
"2019/8/23","18.88936","4.852069","14.41164","65.08719"
"2019/8/23","24.41667","4.867958","27.67004","36.28091"
"2019/8/22","23.1669","4.855247","20.41718","45.69885"
"2019/8/22","18.41726","4.892586","25.37177","50.5464"
"2019/8/22","17.08345","4.977592","33.05513","43.48781"
"2019/8/22","16.08333","4.91205","19.88716","58.72168"
"2019/8/22","25.16549","4.976797","19.71416","61.58125"
"2019/8/22","28.74965","4.879478","17.23034","71.87452"
"2019/8/22","26.25","4.899339","14.83772","77.94019"
"2019/8/22","23.24255","4.856041","15.73998","78.23753"
"2019/8/22","34.01556","5.142836","20.9176","75.88872"
"2019/8/22","40.51489","5.010958","17.59369","70.1061"
"2019/8/22","27.21105","5.032408","35.68235","24.77455"
"2019/8/22","20.48511","5.043133","32.04552","20.11194"
"2019/8/22","24.58924","5.138466","32.49444","11.84536"
"2019/8/22","20.40368","5.055844","37.28652","15.99472"
"2019/8/22","16.32295","4.761503","20.34255","34.42062"
"2019/8/22","14.16147","4.665375","10.75871","33.72162"
"2019/8/22","13.08074","4.740053","9.661454","36.17571"
"2019/8/22","12.08074","4.607778","9.578465","40.59824"
"2019/8/22","12.91926","4.649883","8.942871","44.19312"
"2019/8/22","14.83853","4.816717","8.92572","45.4983"
"2019/8/22","12.24255","4.737669","9.902234","49.30632"
"2019/8/22","11.08074","4.780172","12.51969","51.95855"
"2019/8/22","20.21764","4.833797","14.8112","51.05358"
"2019/8/22","16.40368","4.936677","18.66302","36.89264"
"2019/8/21","20.59575","4.938267","17.53184","46.13271"
"2019/8/21","22.83853","4.879478","21.32305","41.92306"
"2019/8/21","27.59632","4.995864","23.15587","41.95101"
"2019/8/21","23.40368","4.930322","27.83393","46.32813"
"2019/8/21","15.64589","4.884244","24.72284","54.03574"
"2019/8/21","24.19263","4.626844","20.46529","60.48225"
"2019/8/21","21.32295","4.874314","28.07537","51.385"
"2019/8/21","17.32249","5.078089","28.06374","48.13834"
"2019/8/21","18.83853","4.948594","18.52049","57.22774"
"2019/8/21","19","4.746805","14.48467","61.87243"
"2019/8/21","17.16147","4.645911","16.69467","65.47459"
"2019/8/21","18.83853","4.568452","16.62001","64.86378"
"2019/8/21","14.40425","4.680072","22.89637","45.79408"
"2019/8/21","14.91915","4.787719","31.37795","16.29045"
"2019/8/21","20.51489","4.678086","20.63354","17.87459"
"2019/8/21","17.3234","4.518403","12.11917","27.27882"
"2019/8/21","17","4.512841","9.628701","28.86716"
"2019/8/21","14.24221","4.506089","10.71918","26.55719"
"2019/8/21","17.67705","4.522772","9.166594","31.40807"
"2019/8/21","10.64589","4.527539","11.26301","28.31591"
"2019/8/21","12.75779","4.490994","10.54769","33.25978"
"2019/8/21","13.91926","4.547797","13.11837","33.49884"
"2019/8/21","15.84375","4.7047","15.3877","36.97121"
"2019/8/21","22.43484","4.819099","11.05431","55.34029"
"2019/8/20","23.91938","4.871931","15.73754","45.66858"
"2019/8/20","20.32295","4.916816","24.7291","44.91216"
